ID,Catalog,Item,Description,SmImage,LgImage,Category1,Category2,Category3,Units,RegPrice,SalePrice,OutOfStock,Active,Inventory,Keywords,Category4,Category5,DiscountPr,Wholesale,Featured,DateEdited,ItemCost,TaxPercent,PopUpPg,SmImage2,LgImage2,SmImage3,LgImage3,MetaTitle,WSOnly
2683,,Seeds Lupinus argenteus (Mountain Lupine),<p>Lupinus argenteus (Mountain Lupine)</p>,images/LupinusargenteusWCT.JPG,images/LupinusargenteusWCL.jpg,92,0,0,0.00,0.00,0.00,No,Yes,,Seeds Lupinus argenteus (Mountain Lupine),0,0,,0.00,No,2010-10-04T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Lupinus argenteus (Mountain Lupine),No
2686,,Northeast Native Wildflower Mix,"<p>Mix may vary from the indicated listing, based on availability of individual species:</p>
<p>Aster novae-angliae / New England Aster <br />Coreopsis lanceolata / Lance-Leaved Coreopsis  <br />Gaillardia pulchella / Annual Gaillardia <br />Liatris spicata / Gayfeather<br />Lupinus perennis / Perennial Lupine <br />Penstemon digitalis / Smooth Penstemon <br />Aquilegia canadensis / Eastern Columbine <br />Asclepias tuberosa / Butterfly Milkweed <br />Aster laevis / Smooth Aster<br />Aster ptarmicoides / White Upland Aster <br />Rudbeckia triloba / Brown-Eyed Susan <br />Solidago rigida / Rigid Goldenrod <br />Zizia aurea / Golden Alexander</p>",,,262,23,0,0.00,0.00,0.00,No,Yes,,Northeast Wildflower Mix ,0,0,,0.00,No,2010-10-05T07:00:00.000Z,0.00,0.0000,0,,,,,Northeast Wildflower Mix ,No
2687,,Northwest Native Wildflower Mix,"<p>Mix may vary from the indicated listing, based on availability of individual species:</p>
<p>Clarkia amoena / Dwarf Godetia A Pink-White<br />Clarkia unguiculata / Clarkia A Pink/Lavender<br />Collinsia heterophylla / Chinese Houses A White/Violet<br />Eschscholzia californica / California Poppy TP Yellow/Orange<br />Gilia capitata Globe / Gilia A Blue<br />Gilia tricolor / Bird’s Eyes A Lavender-White<br />Layia platyglossa / Tidy-Tips A Yellow-White<br />Linanthus grandiflorus /  Mountain Phlox A White/Lavender<br />Lupinus densiflorus aureus / Yellow Lupine A Yellow<br />Lupinus polyphyllus / Russell Lupine P Mixed<br />Nemophila maculata / Five-Spot A White-Purple<br />Nemophila menziesii / Baby Blue-Eyes A Blue</p>",,,0,23,254,0.00,0.00,0.00,No,Yes,,Northwest Wildflower Mix,0,0,,0.00,No,2010-10-05T07:00:00.000Z,0.00,0.0000,0,,,,,Northwest Wildflower Mix,No
2690,,Southwest Native Wildflower Mix,"<p>Southwest Native Wildflower Mix</p>
<p>Prefers full sun, tolerates some shade. 13 species. Native mix for Southest states. Selected for year round flowering. Approx. 500,000 seeds per pound. 1 lb. covers 2,000 + Sq. Ft.</p>
<p>Baileya multiradiata / Desert Marigold Yellow<br />Clarkia unguiculata / Clarkia A Pink/Lavender<br />Eschscholzia californica / California Poppy TP Yellow/Orange<br />Gaillardia pulchella / Annual Gaillardia Yellow-Red<br />Gilia tricolor / Bird&rsquo;s Eyes A Lavender/White<br />Layia platyglossa / Tidy-Tips A Yellow/White<br />Lupinus succulentus / Arroyo Lupine A Blue<br />Nemophila maculata / Five-Spot A White-Purple<br />Phacelia campanularia / California Bluebell Blue<br />Ratibida columnifera / Prairie Coneflower Yellow/Red<br />Penstemon pseudospectablis</p>",,,23,594,255,0.00,0.00,0.00,No,Yes,,Southwest Wildflower Mix,0,0,,0.00,No,2010-10-05T07:00:00.000Z,0.00,0.0000,0,,,,,Southwest Wildflower Mix,No
5199,,Seeds Penstemon cyanocaulis,<p>Penstemon cyanocaulis</p>,,,97,93,0,0.00,0.00,0.00,No,Yes,,Penstemon cyanocaulis,0,0,,0.00,No,2020-06-08T07:00:00.000Z,0.00,0.0000,0,,,,,Penstemon cyanocaulis,No
5204,,Carnegiea gigantea monstrosa,"<p><span style=""white-space: pre;"">Carnegiea gigantea monstrosa&nbsp;</span>(crested). Seeds collected from a nicely crested saguaro. There is a chance that some of the seeds may pass on the crested mutation.</p>",,images/Saguarocrest2.jpg,139,36,31,0.00,0.00,0.00,No,Yes,,Carnegiea gigantea (crested),0,0,,0.00,No,2020-07-09T07:00:00.000Z,0.00,0.0000,0,,,,,Carnegiea gigantea	 (crested),No
5200,,Seeds Penstemon nitidus,<p>Penstemon nitidus (Waxleaf Penstemon)</p>,,,97,0,0,0.00,0.00,0.00,No,Yes,,Penstemon nitidus,0,0,,0.00,No,2020-06-08T07:00:00.000Z,0.00,0.0000,0,,,,,Penstemon nitidus,No
2691,,Texas / Oklahoma Native Wildflower Mix,<p>Texas/Oklahoma -- Native Wildflower Mix<br /><br />Coreopsis basalis / Golden Wave Tickseed A Yellow<br />Coreopsis lanceolata / Lance-Leaved Coreopsis P Yellow<br />Dalea purpurea / Purple Prairie Clover P Purple<br />Echinacea purpurea / Purple Coneflower P Purple<br />Gaillardia pulchella / Annual Gaillardia A Yellow-Red<br />Liatus punctata / Dotted Gayfeather P Purple<br />Lupinus texensis&nbsp; / Texas Bluebonnet A Blue<br />Monarda citriodora / Lemon Mint A Lavender/White<br />Oenothera missouriensis / Dwarf Evening Primrose P Yellow<br />Oenothera speciosa / Showy Evening Primrose P Pink<br />Phlox drummondii / Annual Phlox A Red<br />Ratibida columnifera / Prairie Coneflower B/P Yellow/Red<br />Rudbeckia amplexicaulis / Clasping Coneflower A Yellow<br />Salvia coccinea / Scarlet Sage A/P Red<br />Thelesperma filifolium / Greenthread A Yellow</p>,,,265,23,0,0.00,0.00,0.00,No,Yes,,Texas/Oklahoma Wildflower Mix,0,0,,0.00,No,2010-10-05T07:00:00.000Z,0.00,0.0000,0,,,,,Texas/Oklahoma Wildflower Mix,No
2694,,Northeast Wildflower Value Mix,"<p>Northeast Value Mix</p>
<ul>
<li>Mix for the north east areas of the US. </li>
<li>Planting Rates: 5-10 lbs per acre</li>
<li>Seeds per pound: 297,000</li>
</ul>
<p>Contains the following species (Scientific Name Common Name): <br />Scarlet Flax / Linum grandiflorum rubrum; <br />Siberian Wallflower / Cheiranthus allionii; <br />Dwarf Cornflower / Centaurea cyanus; <br />Lance-Leaved Coreopsis / Coreopsis lanceolata; <br />Purple Coneflower / Echinacea purpurea; <br />Annual Gaillardia / Gaillardia pulchella; <br />Annual Baby’s Breath / Gypsophila elegans; <br />Perennial Lupine / Lupinus perennis; <br />Shasta Daisy / Chrysanthemum maximum; <br />Sweet William Pinks / Dianthus barbatus; <br />Spurred Snapdragon / Linaria maroccana; <br />Corn Poppy / Papaver rhoeas; <br />Black-Eyed Susan / Rudbeckia hirta; <br />Catchfly / Silene armeria.</p>",,images/NortheastValueMix_Mpa.jpg,23,262,0,0.00,0.00,0.00,No,Yes,,Wildflowers Northeast Value Mix ,0,0,,0.00,No,2010-10-06T07:00:00.000Z,0.00,0.0000,0,,,,,Wildflowers Northeast Value Mix ,No
2695,,(A) Southwest Wildflower Value Mix,"<p>Southwest Wildflower Value Mix</p>
<p>Prefers full sun, tolerates some shade. 13 species. Native mix for Southwest states. Selected for year round flowering. Approx. 360,000 seeds per pound. 1 lb. covers 2,000 + Sq. Ft.</p>
<p>African Daisy, Arroyo Lupine, Birds's Eyes, Blazing Star, Blue Flax, California Bluebell, California Poppy, Clarkia, Corn Poppy, Five-Spot, Indian Blanket, Mountain Phlox, Pale Evening Primrose, Palmer Penstemon, Prairie Coneflower, Sweet Alyssum and Tidy-Tips.</p>",,images/Southwest_Value__Mix_Map.jpg,23,253,255,0.00,0.00,0.00,No,Yes,,Southwest Wildflower Value Mix,594,0,,0.00,No,2010-10-06T07:00:00.000Z,0.00,0.0000,0,,,,,Southwest Wildflower Value Mix,No
2696,,Echinopsis hamatacantha,<p>Echinopsis hamatacantha.</p>,,,37,31,164,0.00,0.00,0.00,No,Yes,,Seeds Cacti Echinopsis hamatacantha,0,0,,0.00,No,2010-10-07T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Echinopsis hamatacantha,No
2697,,Echinopsis hystrichoides,<p>Echinopsis hystrichoides</p>,,,37,31,164,0.00,0.00,0.00,No,Yes,,Seeds Cacti Echinopsis hystrichoides,0,0,,0.00,No,2010-10-07T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Echinopsis hystrichoides,No
2698,,Echinopsis kermesina,<p>Echinopsis kermesina.</p>,,,37,31,164,0.00,0.00,0.00,No,Yes,,Seeds Cacti Echinopsis kermesina,0,0,,0.00,No,2010-10-07T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Echinopsis kermesina,No
2699,,Echinopsis millarensis,<p>Echinopsis millarensis.</p>,,,37,31,164,0.00,0.00,0.00,No,Yes,,Seeds Cacti Echinopsis millarensis,0,0,,0.00,No,2010-10-07T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Echinopsis millarensis,No
2701,,"Seeds Adonis aestivalis (Pheasant's Eye)","<p>Adonis aestivalis (Pheasant&rsquo;s Eye). USDA Zones: 3 - 10. Subalpine annual, striking bright vermilion red flowers with black centers and a single row of petals. A member of the buttercup family, fine, ferny foliage, with the brilliantly colored blossoms. Needs good drainage and full sun. Grows about 12-18"" high.</p>",images/AdonisaestivalisWCT.JPG,images/AdonisaestivalisWCL.jpg,21,564,0,0.00,0.00,0.00,No,Yes,,Seeds Adonis aestivalis (Pheasants Eye),0,0,,0.00,No,2010-10-07T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Adonis aestivalis (Pheasants Eye),No
2702,,"Seeds Alcea 'Majorette Mixed'","<p>Alcea &lsquo;Majorette Mixed&rsquo; Hollyhock, Double</p>",images/AlceaMajoretteMixedT.JPG,images/AlceaMajoretteMixedL.jpg,21,0,0,0.00,0.00,0.00,No,No,,"Alcea Majorette Mixed Hollyhock, Double",0,0,,0.00,No,2010-10-07T07:00:00.000Z,0.00,0.0000,0,,,,,"Alcea Majorette Mixed Hollyhock, Double",No
2703,,"Seeds Alcea 'Summer Carnival Mix' Hollyhock","<p>Alcea &lsquo;Summer Carnival Mix&rsquo; Hollyhock, Double</p>",images/AlceaSummerCarnivalMixT.JPG,images/AlceaSummerCarnivalMixL.jpg,21,0,0,0.00,0.00,0.00,No,No,,"Alcea Summer Carnival Mix Hollyhock, Double",0,0,,0.00,No,2010-10-07T07:00:00.000Z,0.00,0.0000,0,,,,,"Alcea Summer Carnival Mix Hollyhock, Double",No
2704,,"Seeds Calendula 'Bon Bon Yellow'",<p>Calendula &lsquo;Bon Bon Yellow&rsquo; Dwf. Yellow Calendula</p>,images/CalendulaBonBonYellowT.JPG,images/CalendulaBonBonYellowL.jpg,94,0,0,0.00,0.00,0.00,No,No,,Calendula Bon Bon Yellow Dwf. Yellow Calendula,0,0,,0.00,No,2010-10-07T07:00:00.000Z,0.00,0.0000,0,,,,,Calendula Bon Bon Yellow Dwf. Yellow Calendula,No
2705,,"Seeds Calendula 'Fiesta Gitana Mix' Dwarf Calendula",<p>Calendula &lsquo;Fiesta Gitana Mix&rsquo; Dwarf Calendula</p>,images/CalendulaFiestaGitanaMixT.JPG,images/CalendulaFiestaGitanaMix.jpg,94,0,0,0.00,0.00,0.00,No,Yes,,Calendula Fiesta Gitana Mix Dwarf Calendula,0,0,,0.00,No,2010-10-07T07:00:00.000Z,0.00,0.0000,0,,,,,Calendula Fiesta Gitana Mix Dwarf Calendula,No
2712,,"Seeds Cosmos bipinnatus 'Candy stripe'","<p>Cosmos bipinnatus &lsquo;Candy stripe&rsquo; Cosmos, White w/Crimsom Markings</p>",images/CosmosbipinnatusCandystripeT.JPG,images/CosmosbipinnatusCandystripeL.jpg,94,0,0,0.00,0.00,0.00,No,Yes,,"Cosmos bipinnatus Candy stripe Cosmos, White w/Crimsom Markings",0,0,,0.00,No,2010-10-08T07:00:00.000Z,0.00,0.0000,0,,,,,"Cosmos bipinnatus Candy stripe Cosmos, White w/Crimsom Markings",No
2713,,"Seeds Cosmos bipinnatus 'Daydream' Cosmos","<p>Cosmos bipinnatus &lsquo;Daydream&rsquo; Cosmos, White w/Rose Blush</p>",images/CosmosbipinnatusDaydreamT.JPG,images/CosmosbipinnatusDaydreamL.jpg,94,0,0,0.00,0.00,0.00,No,Yes,,"Cosmos bipinnatus Daydream Cosmos, White w/Rose Blush",0,0,,0.00,No,2010-10-08T07:00:00.000Z,0.00,0.0000,0,,,,,"Cosmos bipinnatus Daydream Cosmos, ",No
3009,,Pilosocereus fulvilanatus,<p>Pilosocereus fulvilanatus</p>,,,43,31,224,0.00,0.00,0.00,No,No,,Seeds Cacti Pilosocereus fulvilanatus ,0,0,,0.00,No,2010-12-16T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Pilosocereus fulvilanatus ,No
3703,,Harrisia guelichii,<p>Harrisia guelichii (Syn: Harrisia&nbsp;balansae)</p>,images/Harrisiaguelichiit.JPG,images/HarrisiaguelichiiL.jpg,185,31,67,0.00,0.00,0.00,No,No,1,Harrisia guelichii,0,0,,0.00,No,2012-11-14T07:00:00.000Z,0.00,0.0000,0,,,,,Harrisia guelichii,No
2711,,Seeds Callistephus chinensis  (Single Mix),<p>Callistephus chinensis (Single Mix China Aster)</p>,images/CallistephuschinensisSingleMixT.JPG,images/CallistephuschinensisSingleMixL.jpg,94,0,0,0.00,0.00,0.00,No,Yes,,Callistephus chinensis ï¿½Single Mixï¿½ China Aster,0,0,,0.00,No,2010-10-08T07:00:00.000Z,0.00,0.0000,0,,,,,Callistephus chinensis ï¿½Single Mixï¿½ China Aster,No
2714,,Erythrorhipsalis pilocarpa,<p>Erythrorhipsalis pilocarpa</p>,,,37,31,170,0.00,0.00,0.00,No,No,,Seeds Cacti Erythrorhipsalis pilocarpa,0,0,,0.00,No,2010-10-09T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Erythrorhipsalis pilocarpa,No
2715,,Escobaria chihuahuensis,<p>Escobaria chihuahuensis.</p>,,,37,31,171,0.00,0.00,0.00,No,Yes,,Seeds Cacti Escobaria chihuahuensis,0,0,,0.00,No,2010-10-09T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Escobaria chihuahuensis,No
3443,,Ferocactus flavovirens,<p>Ferocactus flavovirens</p>,,,38,31,176,0.00,0.00,0.00,No,Yes,,Ferocactus flavovirens,0,0,,0.00,No,2012-07-12T07:00:00.000Z,0.00,0.0000,0,,,,,Ferocactus flavovirens,No
2717,,Ferocactus echidne v. rhodanthus,<p>Ferocactus echidne v. rhodanthus</p>,,,38,31,176,0.00,0.00,0.00,No,Yes,,Seeds Cacti Ferocactus echidne v. rhodanthus,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Ferocactus echidne v. rhodanthus,No
3608,,"Seeds Lithops schwantesii v. urikosensis 'Christinae'","<p>Lithops schwantesii v. urikosensis 'Christinae'</p>",,,54,64,32,0.00,0.00,0.00,No,No,,"Lithops schwantesii v. urikosensis ""Christinae"" ",401,0,,0.00,No,2012-08-01T07:00:00.000Z,0.00,0.0000,0,,,,,"Lithops schwantesii v. urikosensis ""Christinae"" ",No
2719,,Ferocactus latispinus v. flavispinus,<p>Ferocactus latispinus v. flavispinus (<span>Golden spined form)</span></p>,images/Ferocactuslatispinusv.flavispinust.JPG,images/Ferocactuslatispinusv.flavispinusL.jpg,38,31,176,0.00,0.00,0.00,No,No,,Seeds Cacti Ferocactus latispinus v. flavispinus,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Ferocactus  latispinus v. flavispinus,No
2721,,Frailea santaristaensis,<p>Frailea santaristaensis</p>,,,38,31,177,0.00,0.00,0.00,No,Yes,,Seeds Cacti Frailea santaristaensis,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Frailea santaristaensis,No
2722,,Frailea schuetziana,<p>Frailea schuetziana.</p>,,,38,31,177,0.00,0.00,0.00,No,Yes,,Seeds Cacti Frailea schuetziana,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Frailea schuetziana,No
2723,,Seeds Cacti Gymnocalycium friedrichii,"<p>Gymnocalycium friedrichii. Synonym: Gymnocalycium stenopleurum, Gymnocalycium mihanovichii var. friedrichii</p>",,,39,31,0,0.00,0.00,0.00,No,No,,Seeds cacti Gymnocalycium friedrichii ,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds cacti Gymnocalycium friedrichii ,No
2724,,Gymnocalycium genseri,<p>Gymnocalycium genseri</p>,,,39,31,182,0.00,0.00,0.00,No,No,,Seeds Cacti Gymnocalycium genseri,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium genseri,No
2725,,Gymnocalycium gibbosum v. nigrum,"<p>Gymnocalycium gibbosum v. nigrum. Nearly black stem, white flower.</p>",,,39,31,182,0.00,0.00,0.00,No,No,,Seeds Cacti Gymnocalycium gibbosum v. nigrum,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium gibbosum v. nigrum,No
2726,,Gymnocalycium glaucum,<p>Gymnocalycium glaucum. 2 km. S. Salicas/La Rioja Argentina - HV 787</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium glaucum,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium glaucum,No
2727,,Gymnocalycium guanchinense,<p>Gymnocalycium guanchinense</p>,,,39,31,182,0.00,0.00,0.00,No,No,,Seeds Cacti Gymnocalycium guanchinense,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium guanchinense,No
2728,,Gymnocalycium henisii,<p>Gymnocalycium henisii.</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium henisii ,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium henisii ,No
2729,,Gymnocalycium horstii,<p>Gymnocalycium horstii</p>,,,39,31,182,0.00,0.00,0.00,No,No,,Seeds Cacti Gymnocalycium horstii ,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium horstii ,No
2730,,Gymnocalycium hossei,<p>Gymnocalycium hossei. Cuesta de Sebila / La Rioja Argentina HV 885</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium hossei,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium hossei,No
3353,,Gymnocalycium bicolor v. simplex,"<p>Gymnocalycium bicolor v. simplex - 11km, N. San Pedro Norte/Cordoba&nbsp; Argentina</p>",,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium bicolor v. simplex,0,0,,0.00,No,2012-03-12T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium bicolor v. simplex,No
2731,,Gymnocalycium hybopleurum,<p>Gymnocalycium hybopleurum. Red wine color flowers</p>,,,39,31,182,0.00,0.00,0.00,No,No,,Seeds Cacti Gymnocalycium hybopleurum,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium hybopleurum,No
2732,,Gymnocalycium intertextum,<p>Gymnocalycium intertextum - HV 1284</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium intertextum,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium intertextum,No
2733,,Gymnocalycium izozogsii,<p>Gymnocalycium izozogsii.&nbsp;</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium izozogsii,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium izozogsii,No
2734,,Gymnocalycium kozelskyanum,<p>Gymnocalycium kozelskyanum</p>,,,39,31,182,0.00,0.00,0.00,No,No,,Seeds Cacti Gymnocalycium kozelskyanum,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium kozelskyanum,No
2735,,Gymnocalycium kroehnleinii,<p>Gymnocalycium kroehnleinii</p>,,,39,31,182,0.00,0.00,0.00,No,No,,Seeds Cacti Gymnocalycium kroehnleinii,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium kroehnleinii,No
2736,,Gymnocalycium lafaldense,<p>Gymnocalycium lafaldense.&nbsp;</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium lafaldense,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium lafaldense,No
2737,,Gymnocalycium lagunillasense,<p>Gymnocalycium lagunillasense.</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium lagunillasense,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium lagunillasense,No
2738,,Gymnocalycium mazanense v. ferox,<p>Gymnocalycium mazanense v. ferox.</p>,,,39,31,182,0.00,0.00,0.00,No,No,,Seeds Cacti Gymnocalycium mazanense v. ferox,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium mazanense v. ferox,No
2739,,Gymnocalycium maznetteri,<p>Gymnocalycium maznetteri (Syn: Gymnocalycium hamatum). This item ships in 8 to 12 days.</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,"Gymnocalycium hamatum, Gymnocalycium maznetteri",0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,"Gymnocalycium hamatum , Gymnocalycium maznetteri",No
2740,,Seeds Cacti Gymnocalycium mesopotamicum,<p>Gymnocalycium mesopotamicum</p>,,,39,31,0,0.00,0.00,0.00,No,No,,Seeds Cacti Gymnocalycium mesopotamicum,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium mesopotamicum,No
2741,,Gymnocalycium michoga,<p>Gymnocalycium michoga.&nbsp;</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium michoga,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium michoga,No
2742,,Gymnocalycium mihanovichii,<p>Gymnocalycium mihanovichii. Often used as grafting stock.</p>,images/GYMNOCALYCIUMmihanovichiiT.JPG,images/GYMNOCALYCIUMmihanovichii2.jpg,39,31,182,0.00,0.00,0.00,No,No,1,Seeds Cacti Gymnocalycium mihanovichii,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium mihanovichii,No
2743,,Gymnocalycium millaresii,<p>Gymnocalycium millaresii. Millares/Potosi/Bolivia/Bolivia - HV/B 062</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium millaresii,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium millaresii,No
2744,,Gymnocalycium monvillei,<p>Gymnocalycium monvillei - Villa de America/Cordoba - HV 1278 - southern form</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium monvillei ,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium monvillei ,No
2745,,Gymnocalycium moserianum,<p>Gymnocalycium moserianum (Gymnocalycium mihanovichii v. moserianum).</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium moserianum,0,0,,0.00,No,2010-10-10T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium moserianum,No
2746,,Gymnocalycium mostii v. kurtzianum,<p>Gymnocalycium mostii v. kurtzianum.</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium mostii v. kurtzianum,0,0,,0.00,No,2010-10-11T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium mostii v. kurtzianum,No
2747,,Gymnocalycium multiflorum,<p>Gymnocalycium multiflorum</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium multiflorum,0,0,,0.00,No,2010-10-11T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium multiflorum,No
2748,,Gymnocalycium nigriareolatum v. densispinum,<p>Gymnocalycium nigriareolatum v. densispinum. Dique El Jumeal/Catamarca - HV 1215</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium nigriareolatum v. densispinum,0,0,,0.00,No,2010-10-11T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium nigriareolatum v. densispinum,No
2749,,Gymnocalycium ochoterenai v. cinereum,"<p>Gymnocalycium ochoterenai var. cinereum&nbsp; -&nbsp; San Francisco/San luis, Argentina. HV695</p>",,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium ochoterenai v. cinereum,0,0,,0.00,No,2010-10-11T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium ochoterenai v. cinereum,No
2750,,Gymnocalycium oehnanthemum,"<p>Gymnocalycium oehnanthemum. Wine red flowers, curved spines.</p>",,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium oehnanthemum,0,0,,0.00,No,2010-10-11T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium oehnanthemum,No
2751,,Gymnocalycium platygonum,<p>Gymnocalycium platygonum.</p>,,,39,31,182,0.00,0.00,0.00,No,No,,Seeds Cacti Gymnocalycium platygonum ,0,0,,0.00,No,2010-10-11T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium platygonum ,No
2752,,Gymnocalycium riograndensis,<p>Gymnocalycium riograndensis.</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium riograndensis,0,0,,0.00,No,2010-10-11T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium riograndensis,No
2753,,Gymnocalycium riojense,<p>Gymnocalycium riojense - Collected Aimogasta/La Rioja Argentina</p>,,,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium riojense,0,0,,0.00,No,2010-10-11T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium riojense,No
2754,,Gymnocalycium saglione,"<p>Gymnocalycium saglione (Gymnocalycium saglionis). HV 1310. Gymnocalycium are a globular cacti species from South America. Plants  are showly and produce brightly colored flowers and  have thick curved  spines making this species popular among collectors. It's most common  and native habitat is in mostly in Salta, Tucuman, Catamarca, San Juan,  and La Rioja &minus; on rocky soil with low vegetation. These seeds were  recently collected from the wild near Ulapes / La Rioja Argentina.</p>",images/Gymnocalycium_saglionisT1.JPG,images/Gymnocalycium_saglionisL2.jpg,39,31,182,0.00,0.00,0.00,No,Yes,,Seeds Cacti Gymnocalycium saglione,60,0,,0.00,No,2010-10-11T07:00:00.000Z,0.00,0.0000,0,,,,,Seeds Cacti Gymnocalycium saglione,No
